65,97,129,161,277,353,385,417
,,2.140201746101426e-05,0.00022733468010342067,7.007289210593633e-05,3.799051527314079e-05,4.890946209606143e-05,1.3421391221467298e-05
,,9.066298411459714e-05,0.002094741563415072,0.00010920284700999554,1.8490770701450705e-05,7.81649046435729e-05,1.940560364259549e-05
,,0.00016961447184567278,0.0020947415345386067,0.00012651169378098416,1.820068980808707e-05,0.0001208949503855466,3.0628224283322124e-05
,,0.0006206796893737822,0.00010443357714232095,9.329132835844396e-05,1.4672922054205928e-05,3.7966817885477865e-05,4.878770563010436e-05
,,0.0008123383397925551,2.2632094622649254e-05,2.5222535132328908e-05,2.299039372731885e-05,1.848898427619609e-05,7.80897468334464e-05
,,0.0006701574985295232,0.00022733467871353634,5.516590319061698e-05,6.708854911219424e-05,1.820105023051239e-05,0.00012084672293966537
,,,8.518896845882003e-05,0.00016092364515556812,5.710805554886634e-05,1.466944401953804e-05,3.795743169003804e-05
,,,2.8839508876116822e-05,7.661732994069067e-05,3.274630584644457e-05,2.298958722975298e-05,1.8488260965108887e-05
,,,2.6300056191473213e-05,2.9280324948343733e-05,0.00010556598319830344,6.70859474596698e-05,1.820117614993294e-05
,,,2.2137534862746834e-05,2.703195957584904e-05,0.0001298300275188623,5.711698055811008e-05,1.4668053225018976e-05
,,,9.114409032189008e-05,1.8010993531096883e-05,0.00011141710299106753,3.274820462071635e-05,2.2989244760859847e-05
,,,0.00015739568473927058,2.0456731150575073e-05,7.979069182987009e-05,0.00010556672298756736,6.708491650138257e-05
,,,0.0006202410412281117,5.2212019686120465e-05,7.005677932344544e-05,0.0001298302668251455,5.712053130712251e-05
,,,0.0008124746500219257,0.00014316501496188872,0.00010919832604405931,0.00011141716112376274,3.274894948700527e-05
,,,0.0006701043742646907,1.446970332992515e-05,0.00012650798121253168,7.979245194914447e-05,0.00010556701189090264
,,,,6.661955856687611e-05,9.327278075099097e-05,7.005380324293339e-05,0.00012983035693602056
,,,,0.0013198754624232784,2.5665412623506325e-05,0.00010919684277006732,0.00011141718833484076
,,,,0.0013198755116259487,5.529530112127353e-05,0.0001265055013836194,7.979316433969628e-05
,,,,0.0001431649956889052,0.0001222629224548625,9.32642675942102e-05,7.005264919001349e-05
,,,,1.4469766243252015e-05,7.373617238430811e-05,2.5679647831288833e-05,0.00010919626681209288
,,,,6.661959129522652e-05,2.9410671445575465e-05,5.5322953035524735e-05,0.00012650451846127125
,,,,1.8010956533759605e-05,2.701088034819795e-05,0.0001221844293118676,9.326088962989071e-05
,,,,2.0456694294874877e-05,1.8367485623351328e-05,7.357894838146065e-05,2.5685277969519603e-05
,,,,5.221189505128154e-05,2.079129545731229e-05,2.9435123800602086e-05,5.5333954933790686e-05
,,,,7.661728083215442e-05,4.7017950735030044e-05,2.702279752173742e-05,0.00012215340550110354
,,,,2.928037577997525e-05,3.2862148703078976e-05,1.838930500459512e-05,7.351806476729145e-05
,,,,2.703202085800845e-05,1.3376064478841803e-05,2.0824504650266744e-05,2.944472572825401e-05
,,,,2.522247800877781e-05,1.1632043719206167e-05,4.66848977471971e-05,2.7027406810155184e-05
,,,,5.516574796692598e-05,4.216721576920002e-05,2.964050105798826e-05,1.8395132839247217e-05
,,,,0.00016092360680634315,9.167515082641006e-06,1.3584598201856984e-05,2.0835285457453542e-05
,,,,0.00011491802830024501,9.017975153032727e-05,1.186062353362117e-05,4.6585003365800086e-05
,,,,1.9818132031800134e-05,0.0008314502600475479,7.39827206415945e-06,2.9430570568298796e-05
,,,,3.4565885803948555e-05,0.0008314502471455797,8.549356103445216e-06,1.3603356211293648e-05
,,,,5.717672999840436e-05,4.2167224528699945e-05,2.0714814731973755e-05,1.1873449940994998e-05
,,,,7.979028385028549e-05,9.167515057616844e-06,5.6813701159574364e-05,7.542793482713317e-06
,,,,0.00010568581896371657,9.017975957516505e-05,5.789110845087795e-06,8.679685645763799e-06
,,,,0.00012984742737743186,3.2862152216714654e-05,2.661597301454082e-05,1.8684788352909723e-05
,,,,0.00011142524213472985,1.337608201632789e-05,0.0005238270339104785,1.305401391303205e-05
,,,,0.00010920261688337713,1.1632064227438783e-05,0.0005238270378917853,5.417012701872126e-06
,,,,7.00727943128906e-05,1.836745460156283e-05,5.681370259998203e-05,4.678488000303792e-06
,,,,9.329132593600682e-05,2.079126439221755e-05,5.789107249157926e-06,1.6781123201638704e-05
,,,,0.00012651159417003972,4.7017954820573485e-05,2.6615967583590068e-05,3.650654363074889e-06
,,,,,7.373613241619638e-05,7.398264173925607e-06,3.579374901191085e-05
,,,,,2.9410643682234543e-05,8.54934700225566e-06,0.00033002345302857
,,,,,2.701086742386997e-05,2.0714804987261913e-05,0.0003300234457595355
,,,,,2.5665406186410952e-05,2.9640494183976744e-05,1.6781140786477688e-05
,,,,,5.5295231747375215e-05,1.3584595717929461e-05,3.6506594986732725e-06
,,,,,0.0001222629115370828,1.1860624940796288e-05,3.5793753246668694e-05
,,,,,6.708851232908232e-05,1.8389319702724458e-05,1.3054025690979999e-05
,,,,,2.2990405606605216e-05,2.082451346987282e-05,5.417023429060617e-06
,,,,,3.27462593065306e-05,4.668486925458378e-05,4.678495771546001e-06
,,,,,5.710798672383037e-05,7.35789334151818e-05,7.542793267381303e-06
,,,,,7.979063336256401e-05,2.9435127656902693e-05,8.679686402876316e-06
,,,,,0.00010556595689873277,2.7022806899489838e-05,1.868479098792163e-05
,,,,,0.0001298300213656737,2.5679647017443802e-05,2.9430570057939737e-05
,,,,,0.0001114170889452168,5.532295007057638e-05,1.3603353036115117e-05
,,,,,0.00010919831904567327,0.00012218443475185277,1.187344751546636e-05
,,,,,7.005671377119361e-05,6.708594555154146e-05,1.839513495560688e-05
,,,,,9.327278365683721e-05,2.2989581185681984e-05,2.0835284319936565e-05
,,,,,0.00012650799572775062,3.2748200246871784e-05,4.658499299804504e-05
,,,,,,5.7116979720263053e-05,7.351805937743382e-05
,,,,,,7.979245389894484e-05,2.9444725919292455e-05
,,,,,,0.00010556672171213619,2.7027407398679225e-05
,,,,,,0.00012983026770715763,2.5685282629176792e-05
,,,,,,0.00011141716511211476,5.533394703807357e-05
,,,,,,0.00010919685090998423,0.00012215340421855206
,,,,,,7.00538134840599e-05,6.708490661471459e-05
,,,,,,9.326427492995201e-05,2.2989238005312127e-05
,,,,,,0.00012650550700179863,3.274894474788456e-05
,,,,,,,5.7120520585751456e-05
,,,,,,,7.979315850204488e-05
,,,,,,,0.0001055670111162009
,,,,,,,0.00012983035738122446
,,,,,,,0.00011141718757721688
,,,,,,,0.00010919626709637566
,,,,,,,7.00526486835776e-05
,,,,,,,9.326089087133971e-05
,,,,,,,0.00012650451852002438
